SampleID,SubjectID,Cluster,emb_0,emb_1,emb_2,emb_3,emb_4,emb_5,emb_6,emb_7,emb_8,emb_9,emb_10,emb_11,emb_12,emb_13,emb_14,emb_15,emb_16,emb_17,emb_18,emb_19,emb_20,emb_21,emb_22,emb_23,emb_24,emb_25,emb_26,emb_27,emb_28,emb_29,emb_30,emb_31,emb_32,emb_33,emb_34,emb_35,emb_36,emb_37,emb_38,emb_39,emb_40,emb_41,emb_42,emb_43,emb_44,emb_45,emb_46,emb_47,emb_48,emb_49,emb_50,emb_51,emb_52,emb_53,emb_54,emb_55,emb_56,emb_57,emb_58,emb_59,emb_60,emb_61,emb_62,emb_63
Sample_HAMASB,Subject_HBHSCC,15,-1.3236654,11.9726715,5.474479,8.451824,4.777872,4.5412817,5.5796723,3.0594342,5.590554,4.734017,5.0543957,3.823,5.484394,5.127372,4.7335463,5.282914,8.812517,5.4753036,5.4015555,3.8929667,5.3506765,4.5494504,5.104701,5.0373163,4.881814,4.2791963,5.4299083,4.803927,4.846065,5.243018,5.026718,5.3284016,4.8982253,5.8792253,4.9936213,4.7852526,4.3696876,4.8675127,5.355589,4.852386,5.0389295,5.0344605,4.6777425,4.785902,4.3675165,4.7817483,5.0079694,5.0098186,4.995254,4.304609,6.117571,4.6555686,4.967338,5.5498066,4.988563,4.715245,5.076693,4.8558464,5.031593,5.1636724,5.1857743,4.8186703,5.135968,5.0260763
Sample_HAMASB,Subject_HBHSCC,11,-1.6699411,11.791276,5.67729,7.154008,4.765936,4.520704,5.007579,7.718792,5.2308717,4.7464814,4.5219283,2.5626323,5.1624064,5.655542,5.0374684,5.4694843,6.767426,5.31733,5.3063717,3.8512027,5.3691983,4.3866973,5.0139437,5.4370346,5.049696,4.4950805,5.274135,4.6530523,4.8568907,5.582678,4.9781346,5.3973155,4.898058,5.730991,4.891202,5.1835885,4.5026994,4.6197214,5.377575,5.1947045,5.2454543,5.351739,4.558687,4.6694326,4.6372175,5.2413654,4.729017,5.2673144,5.212839,4.828508,6.1290207,4.846132,5.0279202,5.4090858,4.7764864,5.0853815,4.9359403,5.14158,4.9043245,4.9417357,5.0385413,4.7827954,5.185944,4.6005464
Sample_HAMASB,Subject_HBHSCC,8,-6.797743,2.1386425,4.4340897,5.2691007,5.370435,5.069579,4.524331,4.8407083,4.534844,5.857115,5.7266183,5.04163,5.155569,4.974744,5.1366086,4.789807,4.9913516,5.432632,5.5314426,4.713427,4.794867,4.751433,4.9422235,4.9114714,5.261123,4.6224523,5.2071404,4.92639,5.1121454,4.645756,4.7706933,5.379635,4.7487335,4.6849566,5.111669,4.697186,4.9553604,4.6681294,5.1111526,4.9497595,4.9609613,5.302849,4.746811,4.7344265,4.9133377,4.8656893,5.0955715,5.008148,5.1042,5.0597634,4.765865,4.902507,4.9927754,4.6026616,5.1932006,4.535965,4.701596,5.0080733,4.9218135,5.161061,4.8915644,4.7146525,4.8764596,4.825578
Sample_AZGTWC,Subject_HBHSCC,8,-6.2687435,2.011197,4.6389375,5.1492953,5.0728345,5.316654,4.69917,4.799277,4.7962117,5.664035,5.8923,4.991268,5.0998707,5.0684776,4.8532977,4.9053264,4.9193826,5.353869,5.5747695,4.757797,5.0571938,4.990039,4.9499474,5.0261283,5.375806,4.823209,5.206773,4.8109193,5.109112,4.914385,4.7478366,5.137454,4.666944,4.6147532,5.149458,4.765416,5.117201,4.723575,5.219302,4.8292623,4.9317946,5.050527,4.5874543,4.822573,5.0468984,5.0252714,5.0220532,4.9804573,5.225657,5.1046486,4.9105864,4.7499146,4.996722,4.637768,5.008177,4.800756,4.842485,5.188913,5.0835834,4.931086,4.951951,4.5801077,5.0693183,4.8682923
Sample_AZGTWC,Subject_HBHSCC,15,-1.3649782,11.718642,5.218802,6.614854,5.0195756,4.7226024,5.578777,5.348703,5.6719594,4.3698015,5.151029,2.9301207,5.2829037,5.451487,4.72773,5.495984,7.767776,5.4325194,5.2894797,3.8831697,5.4069376,4.9132853,5.100249,5.148466,4.854757,4.2800593,5.1879554,4.7825823,4.8031597,5.8438005,5.0984797,5.284086,5.0218287,5.782889,5.0030723,4.9035234,4.574384,5.1091957,5.3113613,4.917222,4.96128,5.0499005,4.8187304,4.919112,4.475846,5.026603,4.8492174,5.135975,5.112773,4.394366,5.9746675,4.6399913,4.92113,5.398751,5.1310153,4.7604527,5.093075,4.970292,5.0485163,5.140787,4.8883266,4.7757587,5.116356,5.113351
Sample_AZGTWC,Subject_HBHSCC,14,-1.7683331,11.638968,5.2765784,0.20249978,4.55647,4.645592,5.102559,3.3274083,5.66279,4.6564326,4.7034006,3.1576746,5.414987,5.058736,4.857892,5.6217723,5.5989404,5.2406964,5.208435,4.115451,5.269159,4.932711,5.117484,5.218277,4.631928,4.723357,4.9825506,4.9569364,5.07131,5.48629,4.9168644,5.375722,5.394344,4.578741,5.2009788,5.5166073,4.274185,4.9845967,5.332138,5.1276975,5.3120403,5.214084,4.9370317,4.8966417,4.765751,4.762615,4.7695527,5.280149,4.901364,4.626104,5.2318,4.745805,5.02514,5.0484276,5.274953,4.874836,4.8999863,5.0242715,4.9610143,5.1458383,4.806682,4.636355,5.1585865,5.011505
Sample_AZGTWC,Subject_HBHSCC,15,-1.3519249,11.708022,5.2019024,6.988969,5.048733,4.772405,5.6312385,5.249027,5.671299,4.347967,5.178379,2.8763227,5.2628703,5.4598317,4.7079096,5.5132403,7.9707756,5.402887,5.237332,3.899133,5.403457,4.898492,5.102232,5.1408153,4.859509,4.2693486,5.1662755,4.8076224,4.8208604,5.9185596,5.0983844,5.2696724,5.0177703,5.8674073,4.98333,4.874816,4.543266,5.1458993,5.3013515,4.9402514,4.948585,5.0593796,4.8209453,4.945712,4.474796,5.0271497,4.8540926,5.124785,5.0920234,4.3870273,5.997979,4.6451526,4.9245634,5.413139,5.1548862,4.7493353,5.0746064,4.9425545,5.0321593,5.1181245,4.8617363,4.8033886,5.115748,5.075823
Sample_RBVLDF,Subject_IBWNAQ,8,-7.0351114,2.354354,4.4353795,5.4257812,5.553633,5.0218163,4.5332923,4.763963,4.4591813,5.8503346,5.7485137,5.1239085,5.310592,5.09656,5.234041,4.8448234,4.942145,5.5920806,5.624036,4.7657485,4.7433357,4.6027765,4.9417496,4.9158,5.323585,4.555092,5.2912626,4.9066467,5.082506,4.5762,4.827514,5.4269376,4.8777575,4.8310027,5.117985,4.7347503,4.9265857,4.797235,5.1298866,4.9416566,5.0183144,5.3473535,4.760635,4.580484,4.972955,4.6975474,5.0483785,5.0175424,4.993477,5.1006374,4.6283603,4.901501,5.0280643,4.5434165,5.236504,4.4489946,4.7035255,4.998628,4.887784,5.2430763,4.8641787,4.710872,4.8156047,4.8791294
Sample_RBVLDF,Subject_IBWNAQ,22,6.1151624,11.151333,1.7585748,5.819107,1.0300697,10.082603,7.522037,5.1405096,6.028233,5.736846,5.1563187,5.0814137,5.2146487,4.8087883,5.578889,4.2520294,4.059262,3.299611,5.4626584,7.223404,4.4880705,4.7556,6.9159,4.9387693,4.7378654,5.4988356,4.970287,5.0031867,5.266308,4.520654,4.950568,5.0565715,4.8749084,5.1679955,5.622556,4.75496,5.0716825,4.6651626,5.0749884,4.605558,4.7483764,4.846539,5.5357156,4.387122,5.4275103,5.0509863,5.06874,5.0575585,4.546622,5.347698,4.875048,5.6028295,5.260051,4.8103995,4.6463003,5.0207076,4.6358004,4.320572,5.327397,5.0322337,4.9961247,5.1498165,5.166161,5.7240796
Sample_JXADFQ,Subject_IBWNAQ,6,11.706148,3.330533,3.8946755,4.5481505,4.481625,5.7026143,5.302691,4.3141565,5.305962,5.1232686,5.1169,6.9385333,5.496312,6.218588,4.2187166,3.9615026,5.4025726,4.00024,5.5768127,5.3128557,4.981119,5.053062,4.452275,4.579403,3.6432827,4.2251506,5.2038794,4.272388,4.602381,5.2179356,5.749995,4.1899023,5.525235,4.843663,3.9286857,4.494733,5.006266,6.740187,4.959765,4.9315443,4.921435,3.644303,4.6923475,4.6897464,4.060558,5.2460437,5.743803,4.8650312,6.3761907,3.6045015,4.2150307,5.1025844,5.40044,3.978551,4.624794,5.595218,5.50737,4.701526,4.6794715,4.5414834,4.9664483,5.8801923,4.727,6.131081
Sample_MGWDJA,Subject_IBWNAQ,8,-6.276014,2.0321074,4.6460004,5.1649017,5.0827885,5.318546,4.7054977,4.786915,4.7964435,5.662375,5.895752,4.998665,5.114656,5.0785594,4.8624797,4.909,4.9069347,5.365183,5.5832276,4.7630568,5.0587144,4.981011,4.9534264,5.02273,5.388828,4.8199053,5.2102365,4.8144217,5.109957,4.913835,4.751245,5.1361327,4.677786,4.62613,5.146356,4.7713723,5.1132436,4.7347593,5.231933,4.821709,4.9390154,5.0531864,4.584304,4.812186,5.054017,5.016411,5.006866,4.984209,5.2150164,5.1123047,4.900186,4.7475767,5.009542,4.6324058,5.0043697,4.798285,4.841214,5.1884923,5.087894,4.933161,4.953424,4.5692873,5.0582333,4.872805
Sample_MGWDJA,Subject_IBWNAQ,11,-1.6379056,11.761325,5.62145,7.0336876,4.747913,4.527276,5.051567,7.0662518,5.20119,4.6823974,4.574111,2.5701659,5.2253428,5.598002,4.9901423,5.49395,6.7622776,5.319339,5.2821364,3.824324,5.4115944,4.402621,4.978299,5.4680214,5.073552,4.5267167,5.226207,4.677017,4.845356,5.608879,4.9642925,5.379376,4.888729,5.7634673,4.859953,5.193544,4.522289,4.6357865,5.3869305,5.2115383,5.275689,5.3806286,4.562733,4.708465,4.692499,5.1869965,4.749712,5.243397,5.1778846,4.795068,6.1527624,4.855563,4.97927,5.4552045,4.812699,5.1139116,4.917312,5.143871,4.9264135,4.9938073,5.043464,4.776469,5.2457423,4.642679
Sample_JOMXSF,Subject_IBWNAQ,7,7.155476,3.2183394,7.565376,5.307003,6.540448,2.7578828,4.810126,5.423234,5.953275,4.384726,5.412927,5.6829567,4.435657,5.6885777,4.7988315,5.8805037,3.986762,5.841546,2.3682,3.7122824,4.7129536,3.9296722,4.2017713,5.619776,4.4373455,6.7185683,5.414824,5.5945983,4.925055,4.8693237,4.639845,5.2656546,4.4996977,4.6723084,4.842529,5.322942,5.8357415,4.669236,4.8958507,4.9625683,5.4253173,5.923882,5.259041,5.0669994,5.038943,4.239649,5.2803836,5.1650705,4.1626654,5.514129,4.9641366,4.2080054,5.1139235,5.124888,5.666706,5.35585,4.8331976,5.0067186,5.076958,5.244147,5.577812,4.6030827,4.739384,4.78808
Sample_JOMXSF,Subject_IBWNAQ,14,-1.7901019,11.58989,5.163086,-0.20862791,4.53428,4.7109213,5.1216908,3.1718123,5.600359,4.7624426,4.6242146,3.2378962,5.440038,5.086582,4.940548,5.643464,5.4962974,5.255941,5.211613,4.109177,5.2469864,4.903086,5.120386,5.241461,4.6798306,4.7669325,4.9675694,4.964834,5.0777574,5.4193497,4.933562,5.418009,5.4496546,4.493909,5.227662,5.5369124,4.1993856,4.9660907,5.3020024,5.091305,5.3293295,5.285931,5.0347404,4.812774,4.8481383,4.74111,4.8233557,5.3012114,4.9174876,4.635572,5.165453,4.745142,5.041654,5.030761,5.3784046,4.8853264,4.8279314,5.0490556,5.006227,5.135097,4.8481736,4.548781,5.1365185,4.95353
Sample_AJPPIE,Subject_IBWNAQ,14,-1.470225,11.802953,5.4342546,3.1235628,4.7572675,4.599067,5.232463,4.72185,5.8015113,4.406673,5.0099115,3.0777204,5.35879,5.163832,4.685616,5.510545,6.712095,5.4179144,5.3812513,3.9961853,5.310334,5.0683866,5.0871587,5.2006855,4.677254,4.446175,5.1184196,4.834274,4.867434,5.637872,4.974097,5.3076315,5.1684365,5.030393,5.157686,5.237584,4.500001,5.0974517,5.350948,4.9897485,5.073557,5.0374813,4.7703457,4.953258,4.5245996,4.90183,4.732044,5.167869,4.966907,4.522898,5.583204,4.615728,4.903961,5.247721,5.1538215,4.826282,5.1249857,4.98386,4.9917397,5.223202,4.925369,4.707606,5.1507525,5.098171
Sample_ONFASB,Subject_IBWNAQ,8,-5.9123144,2.0814452,4.7409844,5.129545,4.972816,5.4233823,4.7801137,4.7450185,4.9163885,5.587098,5.9682846,4.9766803,5.1042104,5.2346992,4.75559,4.9593782,4.8919187,5.3595753,5.665275,4.776834,5.186967,5.0708165,4.949571,5.043374,5.4502854,4.9165344,5.1891165,4.756167,5.130144,5.029724,4.7289343,5.03024,4.6580453,4.6326838,5.1466355,4.7875557,5.186517,4.900739,5.295498,4.7600265,4.917794,4.949064,4.4960327,4.77514,5.109289,5.0240283,4.9566164,4.952359,5.259413,5.1302223,4.9388995,4.7106156,5.008693,4.655418,4.91306,4.9156485,4.8758945,5.24906,5.156161,4.8539867,4.989601,4.5205073,5.1309156,4.880908
Sample_ONFASB,Subject_IBWNAQ,7,7.0879016,3.0721612,7.4386477,5.1966596,7.2279744,2.9295435,4.6680818,4.9916906,5.8329616,4.269523,5.2148147,5.9462533,4.4931536,5.7723675,4.806247,6.0402584,3.9149134,5.7610645,2.6910784,3.5446131,4.7071214,3.0302007,4.0721626,6.263346,4.583908,6.4522967,5.5027375,5.563143,5.003989,4.973356,4.370075,5.149308,4.5928493,4.6647105,4.611501,5.3515115,5.7603474,4.6874657,5.034862,4.89026,5.188918,5.828041,5.208322,5.088679,4.936,4.308171,5.3242874,5.2460275,3.908306,5.4896946,4.8568664,4.3864236,5.2410636,5.0555615,5.8361473,5.480379,4.8909464,5.1433635,5.265726,5.258728,5.623206,4.600776,4.9333935,4.8978033
Sample_MYTXQF,Subject_IBWNAQ,12,6.42885,13.948273,3.0883455,5.2536807,10.460893,4.7138443,7.6585455,5.552112,5.4386067,5.6602287,3.5017612,5.2399693,3.8604379,4.012242,4.229089,4.5945253,4.0238376,5.1726832,5.433986,4.640414,4.5197477,5.0540924,4.9313416,5.3951836,4.9066515,4.5542455,4.761052,4.978103,4.666992,4.4870925,4.701732,4.9850173,4.8772783,5.156417,4.606421,4.74852,4.7934694,5.299453,4.814592,5.4018407,4.8139696,5.2299957,4.734121,5.8528895,5.0952783,5.103381,5.319006,4.471351,5.355619,5.2117357,5.023968,4.7901134,4.9946666,4.611956,5.193334,5.3037925,5.1019464,4.9557247,5.0390506,4.847272,4.3420095,5.1008263,4.6664033,4.660633
Sample_MYTXQF,Subject_IBWNAQ,14,-1.772447,11.612757,5.200571,0.011636798,4.545727,4.68119,5.1126103,3.246387,5.6314387,4.7288265,4.6521287,3.2245803,5.422078,5.072765,4.907465,5.6207166,5.520815,5.257774,5.219682,4.1072454,5.257105,4.9326515,5.1302953,5.21519,4.652164,4.7329397,4.9751234,4.956688,5.0686607,5.4543996,4.9175115,5.3989973,5.432705,4.5227146,5.212795,5.5199766,4.208397,4.976752,5.3241754,5.109497,5.3234253,5.26289,5.011581,4.8316765,4.8203607,4.744436,4.811488,5.295754,4.9173985,4.6175985,5.1979766,4.753612,5.028894,5.0380692,5.3417816,4.886769,4.855553,5.0313334,4.981343,5.135239,4.8364267,4.57923,5.1416354,4.97086
Sample_MYTXQF,Subject_IBWNAQ,1,4.013124,1.5366228,12.193418,4.565623,5.1358075,3.197944,7.5995927,6.797616,4.1999936,6.2433877,3.98491,4.676586,6.690309,3.215533,3.0320587,4.272062,2.2394798,3.3186884,4.460616,3.797685,6.1283655,4.091237,5.6698375,5.4445896,6.001021,5.097068,6.0594244,4.886814,5.3261633,3.1658263,5.188357,4.64054,2.3693228,4.242363,6.3487635,3.7121677,7.4501634,6.3203197,4.2421045,6.6380253,5.6020226,3.3020558,6.031295,5.898276,4.1247296,6.2701554,4.6542664,4.017018,4.144557,3.1190135,5.2896447,6.3092,4.719273,4.3924465,4.480055,4.499804,4.3454595,6.182096,5.66837,3.0160434,5.204226,6.6340036,2.9080355,3.4815059
Sample_GHULTX,Subject_IBWNAQ,15,-1.3248458,12.035225,5.585922,8.624405,4.690875,4.462646,5.5221853,2.843521,5.548129,4.873443,4.977559,3.9105256,5.50793,5.091898,4.7471213,5.198259,8.932043,5.496138,5.46526,3.9201446,5.3031845,4.411939,5.102733,5.0418735,4.9279237,4.308187,5.5238338,4.772678,4.8331623,5.126376,4.992146,5.3214335,4.8713603,5.87315,5.00081,4.794653,4.3475003,4.761118,5.35651,4.8836613,5.108039,5.0410085,4.642096,4.7053537,4.385843,4.769566,5.0247602,5.0250044,4.9761014,4.3064446,6.1381598,4.695448,4.974895,5.5604005,4.9491277,4.749015,5.05056,4.8784614,5.007802,5.143298,5.3052883,4.8064613,5.157754,4.9837894
Sample_GHULTX,Subject_IBWNAQ,7,7.2021756,3.2780058,7.5265183,5.335343,6.459236,2.5790298,5.00701,5.579618,5.8969097,4.365942,5.388443,5.5721803,4.5273747,5.895695,4.774745,6.0939445,4.0140305,6.0190988,1.4066083,3.6922882,4.831079,4.2469053,4.3392997,5.5766416,4.5163293,6.4464803,5.261983,5.658721,4.952098,4.912747,4.669944,5.07282,4.370405,4.5687966,4.8920465,5.2860036,5.9479938,4.7492566,4.753846,4.971336,5.3667955,5.7558384,5.1673565,5.1194735,4.973972,4.0765834,5.1257486,4.9882746,4.3819933,5.416206,5.1328464,4.1077776,5.091192,5.146584,5.4247894,5.3186336,4.78088,4.880118,4.7682023,5.2847385,5.590192,4.747862,4.6613793,4.881817
Sample_GHULTX,Subject_IBWNAQ,18,6.601687,13.27576,3.8020265,5.23558,6.2701397,5.8558555,1.7510177,4.9903564,5.1371694,3.2589493,4.493217,5.380753,3.8561828,4.8188133,5.494074,5.0136123,3.9983702,4.39949,5.699814,4.911342,4.735216,5.0303016,4.8319154,4.9182496,5.1850467,4.964866,4.652112,4.6079273,5.1504593,4.6258454,4.8995953,5.329071,5.0609007,4.987043,5.273898,4.5574017,5.0084314,4.7816477,4.764847,4.923062,5.0612864,5.251595,4.861912,5.184573,5.133116,5.263278,5.5614223,4.949423,4.84876,5.228638,4.655491,5.508637,5.006388,4.669912,5.0423636,5.129853,4.776575,4.827707,4.880111,5.1465592,4.656723,5.1498013,4.629329,4.425781
Sample_GHULTX,Subject_IBWNAQ,24,6.1610875,11.255128,1.8178097,5.485262,1.8330811,8.677646,3.4537208,4.9429407,5.413176,6.5890846,5.250363,5.2521462,5.5115633,4.54129,5.612314,4.1297054,3.9594307,3.49999,5.4543705,6.83477,4.7806454,5.01397,5.2614408,4.885675,4.55732,5.0579824,4.8824134,5.1073713,5.0808907,4.7423906,4.8955827,4.8762608,4.9879885,5.129698,5.583173,4.773347,5.0124054,4.7216406,4.8532557,4.615167,4.956271,4.942806,5.3400207,4.5244975,5.2657886,4.9881725,5.1308184,4.8261805,4.7718887,5.294078,4.9127574,5.929849,5.2531624,4.779038,4.5600905,5.0185432,4.538647,4.690375,4.9511533,5.011085,4.730023,4.9312706,5.149245,5.411365
Sample_CCIBWX,Subject_IBWNAQ,0,4.63854,1.5774031,3.0080657,-1.393499,5.3989983,7.215774,6.089541,5.4705234,6.5098596,4.167148,5.085977,3.837234,4.119086,5.7765775,7.63162,5.7428064,3.2889197,3.8609037,4.9025865,5.2862897,3.4525828,4.2613835,4.4083624,3.8671062,6.1625276,3.236424,6.481595,5.6929846,2.8084877,3.237202,4.9391904,3.2005944,5.680492,5.3606596,4.228798,6.2606616,6.0113673,5.1069193,7.677091,4.7000356,2.6120403,3.175477,3.6476185,7.3672013,5.0675817,6.372481,5.21309,3.8849268,4.269992,7.248032,6.35605,6.158189,5.7909193,5.950965,4.5797024,1.8649472,5.2469864,4.917585,3.7346437,3.712192,6.170719,5.5980387,3.8232555,4.412214
Sample_CCIBWX,Subject_IBWNAQ,14,-1.761652,11.658945,5.3196254,0.32391295,4.563171,4.6264205,5.0941243,3.3816397,5.68543,4.616588,4.7329254,3.122045,5.4073668,5.04722,4.827454,5.617748,5.644347,5.2354984,5.2086706,4.1201463,5.2717814,4.9388466,5.1144495,5.2151313,4.617999,4.711935,4.9899073,4.954999,5.071049,5.5092187,4.910562,5.3634386,5.3731933,4.612704,5.197569,5.512673,4.308317,4.989736,5.3394885,5.1388817,5.3016562,5.1859546,4.8961496,4.929755,4.735482,4.773819,4.7460723,5.2671022,4.888,4.629534,5.2560987,4.737542,5.021409,5.060445,5.237928,4.8680263,4.9262547,5.0153785,4.9506607,5.157054,4.7946177,4.6673055,5.1700163,5.0351963
Sample_CCIBWX,Subject_IBWNAQ,8,-6.280444,2.029421,4.638071,5.1560397,5.083666,5.3138237,4.6991477,4.796261,4.791788,5.665671,5.892708,4.994267,5.104947,5.0753255,4.8595076,4.90598,4.9170985,5.360156,5.5812044,4.7582803,5.0534315,4.9797463,4.9505796,5.024686,5.3781395,4.819971,5.208934,4.8123207,5.1103296,4.910026,4.7499013,5.140951,4.672048,4.6219563,5.1485476,4.7660303,5.1146526,4.730477,5.2215433,4.829249,4.934878,5.053972,4.587848,4.8145266,5.0480256,5.015005,5.0187545,4.9805064,5.2207804,5.1071477,4.9044747,4.7493987,4.9999776,4.6347003,5.010183,4.794606,4.8418627,5.1867304,5.082376,4.9340153,4.950727,4.5786223,5.0623975,4.8688416
Sample_CCIBWX,Subject_IBWNAQ,7,7.2463837,3.3116179,7.516099,5.3874006,6.5695453,2.6470158,5.007708,5.464526,5.9255395,4.3845024,5.461715,5.5689645,4.43548,5.848553,4.7453556,6.02828,4.0328336,6.0109878,1.4810203,3.708865,4.710145,4.247945,4.3569565,5.643302,4.518402,6.310738,5.321215,5.693365,4.87045,4.832956,4.6385593,5.117405,4.4728227,4.549919,4.960092,5.201164,5.9117723,4.70561,4.8552275,5.04573,5.399785,5.778048,5.1279235,5.092306,4.953893,4.151838,5.104631,5.033316,4.24842,5.461802,5.041642,4.0912256,5.015531,5.1580396,5.5198617,5.344796,4.714447,4.92731,4.8154626,5.376098,5.570293,4.6428514,4.723304,4.914122
Sample_GSZCHB,Subject_IBWNAQ,23,6.6875324,11.064379,2.0888698,5.4161034,1.4252189,9.407217,3.9449575,4.8465834,5.239266,7.4281564,4.9358253,5.2606907,4.229311,5.379083,4.6762233,5.2018943,4.3537107,3.9486978,5.2555776,5.8715568,5.0081635,4.935961,5.9954658,4.7994823,4.914595,5.197404,4.893703,5.05231,5.311416,4.679024,5.439245,5.060723,4.9018474,5.028897,5.561647,5.004562,5.03077,4.796761,4.9682565,4.686687,4.785469,4.771916,5.1938815,4.546259,5.3848395,5.1271615,4.498311,4.9000907,5.0694804,5.2920146,4.9452915,5.26391,5.3785973,4.664931,4.810139,5.0369225,5.028061,4.6874104,5.496739,5.100102,4.516042,4.9816146,5.057825,5.5654025
Sample_GSZCHB,Subject_IBWNAQ,15,-1.341404,11.677819,5.1761456,7.0437202,5.0897737,4.824514,5.670665,5.362672,5.6617217,4.3018594,5.2010255,2.7391536,5.2311325,5.502728,4.702812,5.5356393,8.061238,5.373168,5.1890717,3.910979,5.395953,4.904084,5.1012564,5.163377,4.8768625,4.2584095,5.1369133,4.82559,4.829062,6.0379086,5.1062393,5.25601,5.012883,5.940453,4.952766,4.849244,4.523362,5.189834,5.2848263,4.977114,4.9313874,5.087855,4.823798,4.9672327,4.4935455,5.0522075,4.844991,5.1340075,5.077894,4.414951,6.0193734,4.648123,4.923854,5.412216,5.1670666,4.74917,5.054845,4.939272,5.017103,5.096186,4.818273,4.8243866,5.111323,5.011088
Sample_GSZCHB,Subject_IBWNAQ,24,6.16152,11.255263,1.80711,5.482157,1.8315439,8.674279,3.4432957,4.944147,5.415774,6.5873976,5.246574,5.2521105,5.5234795,4.541436,5.614972,4.118831,3.9598894,3.5019164,5.452239,6.8396177,4.785538,5.0125203,5.246809,4.8823147,4.5583906,5.0591273,4.880292,5.105344,5.082163,4.7431197,4.8962116,4.8803496,4.9874463,5.129827,5.5798354,4.7742076,5.013229,4.724653,4.8521767,4.619948,4.956132,4.9445825,5.338178,4.523196,5.2628407,4.9902673,5.1301203,4.8292913,4.775164,5.292084,4.9134355,5.928609,5.2510505,4.779839,4.561137,5.0175977,4.540535,4.69236,4.9511995,5.012291,4.729403,4.931817,5.1489925,5.4091415
Sample_GSZCHB,Subject_IBWNAQ,15,-1.3427209,11.974681,5.4692926,8.43416,4.7904034,4.537681,5.5525,3.0700612,5.5805173,4.7274776,5.028592,3.8117769,5.462218,5.1530247,4.7409687,5.2846146,8.797676,5.482533,5.417476,3.9150229,5.3257303,4.554025,5.108167,5.0535674,4.905673,4.3027005,5.425072,4.781738,4.8359737,5.253012,5.0207715,5.3039966,4.9065127,5.856907,5.0134892,4.813248,4.3940578,4.8687663,5.3393354,4.882179,5.0682526,5.039854,4.690569,4.7681623,4.389441,4.813267,4.994304,5.032368,4.995742,4.304063,6.1033077,4.685405,4.9782934,5.5309825,4.998344,4.7407794,5.0598664,4.8844433,5.0140014,5.143638,5.180323,4.8064055,5.145372,5.0383534
Sample_LQMFGY,Subject_IBWNAQ,-1,4.1970344,4.032959,-2.2809272,4.500263,6.004348,3.324737,4.372225,6.997567,7.838218,1.8449816,5.3421135,-0.06438419,2.4713917,5.059665,4.2743945,7.564345,6.2874427,6.023642,4.569387,3.427599,5.6898274,4.14835,4.167378,6.1459403,3.8882341,1.775787,2.4518552,6.3304567,5.405999,5.5584283,7.063979,6.102085,1.6412829,8.405219,4.1123505,7.0628934,5.4217224,7.1370797,5.595032,4.8293138,4.958562,3.8937778,7.8834653,7.972509,1.7774642,2.431355,4.3042874,3.4712124,3.6469784,6.2376385,5.1265287,7.3142304,5.597528,6.839542,6.1452503,5.376139,4.9032607,2.6103358,2.0705218,9.601659,2.1779401,7.5661535,1.035671,1.2211307
Sample_LQMFGY,Subject_IBWNAQ,17,6.614267,13.447194,4.2243075,5.2140336,6.7097917,5.7386184,2.626671,4.936765,4.757031,3.3730783,4.3212805,5.360438,4.013389,4.816929,5.3776574,4.795794,4.007879,4.5801463,5.7300153,5.008237,4.789015,5.098337,4.741149,4.901308,5.216193,4.985715,4.7536035,4.731408,5.066453,4.6800113,4.8935556,5.211048,5.0645957,5.0126834,5.1641555,4.624074,4.951748,4.886068,4.717457,4.9851165,5.0153975,5.1835217,4.9456296,5.318069,5.1495366,5.2353663,5.4038315,4.968708,5.013641,5.200396,4.7409673,5.4568386,5.0422006,4.741415,5.054552,5.101321,4.866849,4.957287,4.9460044,5.096679,4.703498,5.126354,4.769535,4.493799
Sample_CUCCXH,Subject_IBWNAQ,16,6.617888,10.779048,1.8756999,5.4055085,1.1225555,10.125823,3.549136,4.775288,5.220001,8.570394,4.681863,5.160179,3.7151542,5.58602,4.2126875,5.588573,4.5502315,3.9846296,5.1656537,5.4719076,5.099892,4.9074073,6.050384,4.7756276,4.9531302,5.2428803,4.9904785,4.992053,5.4656005,4.7466307,5.5952253,5.117139,4.9267707,4.9550695,5.6287413,4.883322,4.993223,4.8455267,5.006541,4.569236,4.8161626,4.6652875,5.0939765,4.4683895,5.493276,5.220349,4.2364035,4.864275,5.1149096,5.45556,5.0688176,5.2462454,5.6548667,4.7291164,4.7802567,5.1536255,4.9826965,4.7165313,5.4852557,5.122529,4.343613,4.989099,5.1445336,5.714318
